"","Abreviatura","FECHA_DEF","acumulados_estimados","tasa_4dias","tasa_suave","Estado","suave_duplex","Poblacion2010","per_capita"
"797","DF","2020-06-27",5923.61823345641,1.05251413316492,1.0522855812391,"CDMX",54.4023076536772,8851080,0.669253721970246
"798","DF","2020-06-28",5994.18911292644,1.05199861458524,1.05179459609675,"CDMX",54.9050906146216,8851080,0.677226859651753
"799","DF","2020-06-29",6057.00181459235,1.0506670220516,1.05065650690789,"CDMX",56.1079984913222,8851080,0.684323474038461
"800","DF","2020-06-30",6129.84621786394,1.04929336894314,1.04958481512613,"CDMX",57.291197950356,8851080,0.692553475718662
"801","DF","2020-07-01",6214.38199961116,1.04908550056662,1.04906901465652,"CDMX",57.8790865643134,8851080,0.702104375919227
"802","DF","2020-07-02",6286.77560501458,1.0488116885497,1.04924793621735,"CDMX",57.6737642740128,8851080,0.710283446202562
"803","DF","2020-07-03",6361.56523248611,1.05028286720338,1.04992506829554,"CDMX",56.910039464447,8851080,0.718733220407692
"804","DF","2020-07-04",6438.31755099208,1.0503228502257,1.04964823869619,"CDMX",57.219753506828,8851080,0.727404740550541
"805","DF","2020-07-05",6510.58670901432,1.04766438713,1.04827995535486,"CDMX",58.8027263705367,8851080,0.735569750698708
"806","DF","2020-07-06",6585.19750751166,1.04746819693374,1.04739090238234,"CDMX",59.8802585855031,8851080,0.743999320705683
"807","DF","2020-07-07",6660.32232969375,1.04696282853188,1.04654722118768,"CDMX",60.9408578515805,8851080,0.752486965397867
"808","DF","2020-07-08",6726.72218368766,1.0447950307532,1.04489994165694,"CDMX",63.126532607547,8851080,0.759988858273528
"809","DF","2020-07-09",6790.84713160227,1.04304687658946,1.04289001391001,"CDMX",66.020746926763,8851080,0.767233730979979
"810","DF","2020-07-10",6853.02586458998,1.04067127170792,1.04067127170792,"CDMX",69.5477752536481,8851080,0.774258719228612
"811","DG","2020-04-12",4,NA,NA,"DURANGO",NA,1632934,0.00244957848878154
"812","DG","2020-04-13",4,NA,NA,"DURANGO",NA,1632934,0.00244957848878154
"813","DG","2020-04-14",4,NA,NA,"DURANGO",NA,1632934,0.00244957848878154
"814","DG","2020-04-15",4,NA,NA,"DURANGO",NA,1632934,0.00244957848878154
"815","DG","2020-04-16",4,NA,NA,"DURANGO",NA,1632934,0.00244957848878154
"816","DG","2020-04-17",4,NA,NA,"DURANGO",NA,1632934,0.00244957848878154
"817","DG","2020-04-18",4,NA,NA,"DURANGO",NA,1632934,0.00244957848878154
"818","DG","2020-04-19",4,NA,NA,"DURANGO",NA,1632934,0.00244957848878154
"819","DG","2020-04-20",4,NA,NA,"DURANGO",NA,1632934,0.00244957848878154
"820","DG","2020-04-21",5,NA,NA,"DURANGO",NA,1632934,0.00306197311097693
"821","DG","2020-04-22",5,NA,NA,"DURANGO",NA,1632934,0.00306197311097693
"822","DG","2020-04-23",5,NA,NA,"DURANGO",NA,1632934,0.00306197311097693
"823","DG","2020-04-24",6,NA,NA,"DURANGO",NA,1632934,0.00367436773317231
"824","DG","2020-04-25",7,1.4,NA,"DURANGO",NA,1632934,0.0042867623553677
"825","DG","2020-04-26",8,1.6,1.55,"DURANGO",6.32642904062458,1632934,0.00489915697756309
"826","DG","2020-04-27",8,1.6,1.575,"DURANGO",6.10359172792483,1632934,0.00489915697756309
"827","DG","2020-04-28",9,1.5,1.47142857142857,"DURANGO",7.1785253092454,1632934,0.00551155159975847
"828","DG","2020-04-29",9,1.28571428571429,1.29910714285714,"DURANGO",10.5954533293501,1632934,0.00551155159975847
"829","DG","2020-04-30",9,1.125,1.19642857142857,"DURANGO",15.459877134688,1632934,0.00551155159975847
"830","DG","2020-05-01",10,1.25,1.23958333333333,"DURANGO",12.9092530706321,1632934,0.00612394622195386
"831","DG","2020-05-02",12,1.33333333333333,1.34027777777778,"DURANGO",9.46673781121157,1632934,0.00734873546634463
"832","DG","2020-05-03",13,1.44444444444444,1.41666666666667,"DURANGO",7.96019361059059,1632934,0.00796113008854001
"833","DG","2020-05-04",13,1.44444444444444,1.40833333333333,"DURANGO",8.09734890882372,1632934,0.00796113008854001
"834","DG","2020-05-05",13,1.3,1.28194444444444,"DURANGO",11.1627779882204,1632934,0.00796113008854001
"835","DG","2020-05-06",13,1.08333333333333,1.11666666666667,"DURANGO",25.1258499095901,1632934,0.00796113008854001
"836","DG","2020-05-07",13,1,1.05929487179487,"DURANGO",48.1323199955703,1632934,0.00796113008854001
"837","DG","2020-05-08",15,1.15384615384615,1.13461538461538,"DURANGO",21.9534954339215,1632934,0.00918591933293079
"838","DG","2020-05-09",16,1.23076923076923,1.21153846153846,"DURANGO",14.4487683601283,1632934,0.00979831395512617
"839","DG","2020-05-10",16,1.23076923076923,1.23076923076923,"DURANGO",13.3529050486205,1632934,0.00979831395512617
"840","DG","2020-05-11",16,1.23076923076923,1.18974358974359,"DURANGO",15.9584644973229,1632934,0.00979831395512617
"841","DG","2020-05-12",16,1.06666666666667,1.10665064102564,"DURANGO",27.3598093739258,1632934,0.00979831395512617
"842","DG","2020-05-13",17,1.0625,1.11041666666667,"DURANGO",26.4723372712617,1632934,0.0104107085773216
"843","DG","2020-05-14",20,1.25,1.25,"DURANGO",12.4251348780216,1632934,0.0122478924439077
"844","DG","2020-05-15",23,1.4375,1.421875,"DURANGO",7.8772001186047,1632934,0.0140850763104939
"845","DG","2020-05-16",25,1.5625,1.52297794117647,"DURANGO",6.59092544345863,1632934,0.0153098655548846
"846","DG","2020-05-17",26,1.52941176470588,1.48033088235294,"DURANGO",7.06814081184812,1632934,0.01592226017708
"847","DG","2020-05-18",26,1.3,1.31496163682864,"DURANGO",10.1260513550175,1632934,0.01592226017708
"848","DG","2020-05-19",26,1.1304347826087,1.18021739130435,"DURANGO",16.7327174864794,1632934,0.01592226017708
"849","DG","2020-05-20",29,1.16,1.15107023411371,"DURANGO",19.7067765504414,1632934,0.0177594440436662
"850","DG","2020-05-21",30,1.15384615384615,1.15538461538462,"DURANGO",19.1963275491832,1632934,0.0183718386658616
"851","DG","2020-05-22",30,1.15384615384615,1.15384615384615,"DURANGO",19.375069019172,1632934,0.0183718386658616
"852","DG","2020-05-23",30,1.15384615384615,1.14986737400531,"DURANGO",19.854321895886,1632934,0.0183718386658616
"853","DG","2020-05-24",33,1.13793103448276,1.15742705570292,"DURANGO",18.9644217981767,1632934,0.0202090225324477
"854","DG","2020-05-25",36,1.2,1.20114942528736,"DURANGO",15.127698410725,1632934,0.0220462063990339
"855","DG","2020-05-26",38,1.26666666666667,1.26666666666667,"DURANGO",11.7289354636218,1632934,0.0232709956434247
"856","DG","2020-05-27",40,1.33333333333333,1.30909090909091,"DURANGO",10.2942803291469,1632934,0.0244957848878154
"857","DG","2020-05-28",43,1.3030303030303,1.30429292929293,"DURANGO",10.436563573272,1632934,0.0263329687544016
"858","DG","2020-05-29",46,1.27777777777778,1.26727804359383,"DURANGO",11.7050415099738,1632934,0.0281701526209878
"859","DG","2020-05-30",46,1.21052631578947,1.23095760233918,"DURANGO",13.3430705644527,1632934,0.0281701526209878
"860","DG","2020-05-31",49,1.225,1.20582925336597,"DURANGO",14.8134083841377,1632934,0.0300073364875739
"861","DG","2020-06-01",50.0000000000001,1.16279069767442,1.18112360970678,"DURANGO",16.6555659452005,1632934,0.0306197311097693
"862","DG","2020-06-02",54.0000000000001,1.17391304347826,1.176567239636,"DURANGO",17.0514779201487,1632934,0.0330693095985509
"863","DG","2020-06-03",55.0000000000001,1.19565217391304,1.1821206743567,"DURANGO",16.5715653814273,1632934,0.0336817042207463
"864","DG","2020-06-04",57.0000000000001,1.16326530612245,1.18554569653949,"DURANGO",16.2898769142333,1632934,0.034906493465137
"865","DG","2020-06-05",61.0000000000001,1.22,1.19248299319728,"DURANGO",15.749972889043,1632934,0.0373560719539186
"866","DG","2020-06-06",63.0000000000001,1.16666666666667,1.18378787878788,"DURANGO",16.4331387743486,1632934,0.0385808611983094
"867","DG","2020-06-07",65.0000000000001,1.18181818181818,1.18082137161085,"DURANGO",16.6812114324342,1632934,0.0398056504427001
"868","DG","2020-06-08",68.0000000000001,1.19298245614035,1.17883101942636,"DURANGO",16.8522571520098,1632934,0.0416428343092863
"869","DG","2020-06-09",70.0000000000001,1.14754098360656,1.17360340742567,"DURANGO",17.3201437965625,1632934,0.0428676235536771
"870","DG","2020-06-10",76.0000000000002,1.20634920634921,1.19775215676855,"DURANGO",15.3651482556225,1632934,0.0465419912868494
"871","DG","2020-06-11",80.0000000000002,1.23076923076923,1.23682485814839,"DURANGO",13.0445606559304,1632934,0.048991569775631
"872","DG","2020-06-12",87.0000000000002,1.27941176470588,1.27239819004525,"DURANGO",11.5091279321538,1632934,0.0532783321309987
"873","DG","2020-06-13",91.0000000000003,1.3,1.28893188854489,"DURANGO",10.9237079554339,1632934,0.0557279106197803
"874","DG","2020-06-14",97.0000000000003,1.27631578947369,1.28503289473684,"DURANGO",11.0556702867344,1632934,0.0594022783529526
"875","DG","2020-06-15",103,1.2875,1.27604733817302,"DURANGO",11.3739164944417,1632934,0.0630766460861249
"876","DG","2020-06-16",109,1.25287356321839,1.27248760578502,"DURANGO",11.5057717278439,1632934,0.0667510138192973
"877","DG","2020-06-17",118,1.2967032967033,1.27084838967171,"DURANGO",11.5676499706447,1632934,0.0722625654190558
"878","DG","2020-06-18",120,1.23711340206186,1.24127621452714,"DURANGO",12.8277413197996,1632934,0.0734873546634466
"879","DG","2020-06-19",123.000000000001,1.19417475728155,1.19096586924816,"DURANGO",15.8647014488451,1632934,0.0753245385300328
"880","DG","2020-06-20",124.085661080075,1.13840056036766,1.13715572944031,"DURANGO",21.5715011453952,1632934,0.0759893915369972
"881","DG","2020-06-21",127.162350689837,1.07764703974437,1.09476077999337,"DURANGO",30.6242002281587,1632934,0.0778735397081797
"882","DG","2020-06-22",130.24181761405,1.08534848011708,1.08532190962861,"DURANGO",33.8630032831289,1632934,0.0797593886917966
"883","DG","2020-06-23",134.432067539919,1.09294363853592,1.09915844914808,"DURANGO",29.3256480144404,1632934,0.0823254752120533
"884","DG","2020-06-24",139.645759697591,1.1253980394034,1.11861437988166,"DURANGO",24.7352124079244,1632934,0.0855183122511941
"885","DG","2020-06-25",143.784733692552,1.13071780218392,1.13066336084647,"DURANGO",22.5772557078132,1632934,0.0880529976671148
"886","DG","2020-06-26",147.931235183839,1.13581979961466,1.12976056287138,"DURANGO",22.7250717817681,1632934,0.0905922928813041
"887","DG","2020-06-27",150.118253185722,1.11668485007228,1.12034876733736,"DURANGO",24.3979922390105,1632934,0.0919316109443013
"888","DG","2020-06-28",155.314791705319,1.11220556959023,1.10951741820628,"DURANGO",26.6787047310331,1632934,0.0951139431877341
"889","DG","2020-06-29",157.728068960193,1.09697368357238,1.09786131952793,"DURANGO",29.6965400225747,1632934,0.0965918212004854
"890","DG","2020-06-30",160.54863659542,1.08529234137672,1.09807024920444,"DURANGO",29.6361377427398,1632934,0.0983191216518364
"891","DG","2020-07-01",168.8413966079,1.12472263049194,1.11299887604774,"DURANGO",25.8979908539598,1632934,0.103397563286636
"892","DG","2020-07-02",173.5266783039,1.11725790183033,1.1182121495348,"DURANGO",24.8148309170326,1632934,0.106266804600737
"893","DG","2020-07-03",175.647580740052,1.11361016398661,1.11298304966101,"DURANGO",25.9014311397171,1632934,0.107565633846838
